"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
10765	"autumn"	0.05	8.3	0.1	10.45	0	11.76	156.37	9.03
10771	"winter"	0.05	7.95	0	10.94	0	9.08	39.91	13.13
10771	"spring"	0.05	8.64	0	9.4	0	12.13	193.69	15.03
10771	"summer"	0.05	6.3	0	7.5	0.1	10.8	133.64	8.41
10771	"autumn"	0	7.9	0	10.02	0	11.54	74.28	13.43
10776	"winter"	0.05	7.55	0	9.05	0	8.9	79.4	10.18
10776	"spring"	0.05	8.45	0	9.07	0	12.9	44.38	10.77
10776	"summer"	0.05	6.52	0	7	0	10.9	105.36	6.78
10776	"autumn"	0.05	8.1	0	9.47	0	11.3	78.63	7.96
10777	"winter"	0	6.9	0	8.42	0	8.7	48.97	10.52
10777	"spring"	0.05	8.3	0	8.9	0	12.3	111.29	9.48
10777	"summer"	0.05	6.76	0	6.62	0.1	11.31	64.33	6.54
10777	"autumn"	0	7.96	0	9.08	0	11.1	58.37	7.86
10788	"winter"	0.05	8.95	0	12.02	0	9.6	45.17	12.66
10788	"spring"	0	7.98	0	9.3	0	12.4	69.54	14
10788	"summer"	0	6.04	0	7.66	0	9.94	263.62	9.51
10788	"autumn"	0	8.13	0	10.06	0	12.06	80.61	10.35
10791	"winter"	0.05	8.52	0	9.8	0	10.4	107.47	23.13
10791	"spring"	0.05	9.91	0	10.18	0.1	12	105.15	21.76
10791	"summer"	0.05	8.12	0	7.7	0.1	10.7	128.61	19.01
10791	"autumn"	0.05	9.54	0	10.3	0	11.42	136.7	19.1
10796	"winter"	0.05	8.28	0	12.42	0	9.39	76.52	9.02
10796	"spring"	0.05	8.19	0	9.61	0	13.01	121.77	9.87
10796	"summer"	0	6.75	0	8.1	0.03	11.58	128.02	6.17
10796	"autumn"	0.05	8.15	0	10.19	0	12	120.03	7.45
10803	"winter"	0	8.08	0	10.71	0	9.9	52.64	12.83
10803	"spring"	0	8	0	9.8	0	10.9	122.24	12.66
10803	"summer"	0.05	6.35	0	7.6	0.1	9.8	81.48	8.85
10803	"autumn"	0	8.27	0	10.3	0	11.45	95.53	11.24
10805	"winter"	0.05	8.25	0	10.6	0	10.2	109.68	14.03
10805	"spring"	0.03	8.24	0	9.93	0	11.35	100.77	11.07
10805	"summer"	0.05	5.85	0	7.35	0.1	9.75	74.82	6.63
10805	"autumn"	0.05	8.59	0.1	10.5	0	11.05	68.52	10.8
10815	"winter"	0.05	7.72	0	9	0	9.89	145.11	15.62
10815	"spring"	0.05	8.68	0	8.8	0.1	11.9	125.6	12.27
10815	"summer"	0.05	6.96	0	6.9	0.1	10.1	85.6	8.44
10815	"autumn"	0.05	8.5	0	8.7	0	11.05	109.13	11.59
10818	"winter"	0.05	8.1	0	9.1	0	10.71	37.33	17.32
10818	"spring"	0.05	9.15	0	9.28	0	11.74	209.83	14.61
10818	"summer"	0.05	7.48	0	7.55	0.1	10.1	122.59	11.37
10818	"autumn"	0	8.97	0	9.13	0	11.78	77.38	16.05
10827	"winter"	0.05	8.79	0	10.21	0	11.41	52.11	11.74
10827	"spring"	0.05	9.1	0	9.6	0.09	11.9	76.77	8.89
10827	"summer"	0.05	7.06	0	7.49	0	10.11	97.27	6.83
10827	"autumn"	0.05	8.95	0	9.6	0	11.94	65.56	10.55
10836	"winter"	0.05	7.4	0	9.15	0	9.9	63.17	19.47
10836	"spring"	0.05	9.22	0	9.14	0	12.2	409.01	18.24
10836	"summer"	0.05	7.15	0	6.81	0.1	9.7	114.59	10.44
10836	"autumn"	0.05	8.7	0	8.79	0	11.46	75.05	16.04
10837	"winter"	0.05	8.34	0	10.73	0	9.9	152.54	18.73
10837	"spring"	0.05	8.81	0	9.09	0.1	12.77	92.92	14.74
10837	"summer"	0	5.75	0	6.9	0	10.78	84.45	8.67
10837	"autumn"	0.05	8.37	0	9.6	0	12.2	84.92	12.79
10838	"winter"	0.05	8.45	0	9.6	0	8.92	83	7.87
10838	"spring"	0.05	8.67	0	8.9	0.1	12.28	42.06	8.96
10838	"summer"	0	6.3	0	6.2	0	9.76	135.56	5.59
10838	"autumn"	0.05	7.73	0	8.49	0	11.79	44.91	6.89
10850	"winter"	0.05	7.52	0	9.3	0	9.2	116.91	15.19
10850	"spring"	0.05	8.69	0	8.9	0.1	12.34	77.46	12.71
10850	"summer"	0.05	6.64	0	6.3	0	10.48	66.94	8.31
10850	"autumn"	0.05	8.42	0	8.6	0	11.64	172.28	11.59
10852	"winter"	0.05	8.55	0	11.87	0	9.92	82.89	13.84
10852	"spring"	0	8.73	0	9.86	0	11.9	85.58	14.1
10852	"summer"	0	6.11	0	7.5	0	10.3	57.89	8.19
10852	"autumn"	0	8.19	0	10.24	0	11.34	88.27	12.46
10853	"winter"	0.05	8.78	0	12.1	0	9.8	90.46	12.39
10853	"spring"	0.05	8.5	0	9.78	0.1	12.27	129.75	12.91
10853	"summer"	0	6.12	0	7.53	0.1	10.6	793.63	7.34
10853	"autumn"	0.05	8.18	0	10.93	0	11.38	58.95	10.93
10856	"winter"	0.05	9.68	0.1	13.32	0	10.51	57.02	14.05
10856	"spring"	0.05	8.2	0.1	10.5	0	12.9	160.93	11.18
10856	"summer"	0.05	6.35	0	8.18	0	10.85	136.31	6.76
10856	"autumn"	0.05	9.01	0	11.1	0	12.27	67.22	13.13
10857	"winter"	0.05	8.84	0	11.9	0	10.87	97.74	15.97
10857	"spring"	0.05	8.6	0	9.83	0	11.9	146.84	16.87
10857	"summer"	0.05	6.75	0	6.94	0.1	10.74	121.42	14.88
10857	"autumn"	0.05	8.34	0	9.5	0	12.35	103.96	15.75
10860	"winter"	0.05	7.85	0	10.75	0	9.61	76.84	9.92
10860	"spring"	0.05	8.5	0	9.7	0	12.94	110.55	10.53
10860	"summer"	0	6.46	0	7.35	0	10.92	82.22	7.25
10860	"autumn"	0	8.42	0	10.81	0	12.58	86.91	12.04
10865	"winter"	0.05	7.8	0	9.3	0	10.8	60.75	10.85
10865	"spring"	0.05	9.1	0	9.03	0.1	13.01	198.24	11.69
10865	"summer"	0.05	7.05	0	6.5	0	11.2	122.79	7.47
10865	"autumn"	0.01	8.54	0	8.68	0	12	196.15	13.31
10866	"winter"	0	8	0	11	0	10	167.43	15.68
10866	"spring"	0	8.65	0	10.47	0	12	54.86	16.33
10866	"summer"	0	6.52	0	7	0	10.13	392.57	8.48
10866	"autumn"	0	8.79	0	10.3	0	12	54.38	13.75
10870	"winter"	0	9.25	0	13.48	0	10.1	37.57	15.8
10870	"spring"	0	8.21	0	10.36	0	12.45	68.65	14.44
10870	"summer"	0	6.1	0	7.25	0	10.44	88.16	11.43
10870	"autumn"	0.05	8.36	0	11.1	0	11.6	65.65	16.47
10875	"winter"	0.05	8.85	0	12.5	0	9.6	57.24	16.02
10875	"spring"	0.05	7.85	0	9.8	0.09	12.11	84.33	13.84
10875	"summer"	0.05	6.61	0	7.5	0	10.71	110.52	8.74
10875	"autumn"	0	8.52	0	10.5	0	12.25	73.87	13.08
10895	"winter"	0.05	7.47	0	8.91	0	9.6	50.31	13.5
10895	"spring"	0.05	9.19	0	9.24	0	12.8	380.58	13.91
10895	"summer"	0.05	7.02	0	6.3	0.1	11.02	125.56	11.18
10895	"autumn"	0	8.8	0	9.49	0	11.66	82.59	12.58
10908	"winter"	0.05	8.57	0	10.07	0	10.38	157.34	25.9
10908	"spring"	0.05	9.04	0	9.48	0	10.06	183.02	22.91
10908	"summer"	0.05	7.46	0	8	0	9.2	164.96	17.77
10908	"autumn"	0.05	8.7	0	9.6	0	10.3	124.04	25.49
10929	"winter"	0.02	6.83	0	7.5	0	9.08	48.61	9.76
10929	"spring"	0	8.87	0	8.24	0	12.1	114.64	10.2
10929	"summer"	0	6.5	0	5.7	0	10.3	139.02	5.69
10929	"autumn"	0	7.95	0	8.3	0	11.89	94.86	9.8
10935	"winter"	0	8	0	9	0	9	NA	10.91
10935	"spring"	0	8.5	0	9.56	0	12.78	NA	10.07
10935	"summer"	0	6.5	0	9	0	11	NA	7.1
10935	"autumn"	0	9	0	10.93	0	12	NA	11.12
10946	"winter"	0.05	8.85	0	12.56	0	10.7	82.88	7.32
10946	"spring"	0.05	8.79	0	9.76	0	12.83	94.25	8.66
10946	"summer"	0.05	6.8	0	6.8	0	11.02	77.75	5.34
10946	"autumn"	0.05	8.25	0	9.59	0	11.86	89.5	6.7
10948	"winter"	0.05	9.52	0	14.7	0	11.1	96.15	12.55
10948	"spring"	0	8.65	0	11.76	0	13	159.05	13.86
10948	"summer"	0	6.51	0	7.4	0.1	11.8	143.9	5.63
10948	"autumn"	0.05	8.95	0	11.01	0	12.75	83.13	7.69
10961	"winter"	0.05	9.39	0	11.56	0	11.5	90.74	28.59
10961	"spring"	0.05	9.25	0	10.6	0	10.4	202.81	30.76
10961	"summer"	0.05	7.35	0	8.1	0	9.1	125.25	16.92
10961	"autumn"	0.05	9.36	0	10.6	0	10.73	90.54	26.79
10962	"winter"	0.05	9.79	0	9.9	0	12.42	94.53	25.28
10962	"spring"	0.05	10.08	0	10.14	0	12.95	417.07	22.43
10962	"summer"	0.05	8.35	0	7.9	0.1	11	158.14	15.55
10962	"autumn"	0.05	9.85	0	9.5	0	12.4	60.41	25.58
10963	"winter"	0.05	8.35	0	10.9	0	11.5	77.71	5.65
10963	"spring"	0	8.75	0	10	0.1	13.6	160.09	5.49
10963	"summer"	0.05	6.8	0	6.7	0	12.1	121.33	4.15
10963	"autumn"	0.05	8.86	0	9.6	0	12.72	80.84	3.55
10982	"winter"	0.05	8.2	0	11.26	0	10.44	72.71	17.78
10982	"spring"	0.05	8.54	0	9.07	0.1	12.86	119.91	21.35
10982	"summer"	0.05	6.8	0	6.4	0.1	11.45	106.59	10.08
10982	"autumn"	0.05	8.45	0	9.15	0	12.25	65.78	12.18
11001	"winter"	0.05	8.75	0	8.87	0	11.36	113.96	15.74
11001	"spring"	0.05	10.14	0	10.16	0	12.95	173.14	12.18
11001	"summer"	0.05	7.8	0	6.8	0	11.13	86.63	7.51
11001	"autumn"	0.05	9.5	0	9.57	0	11.86	141.71	11.87
11008	"winter"	0.05	7.95	0	9.77	0	9.5	77.58	7.39
11008	"spring"	0.05	8.63	0	8.82	0	12.58	95.65	6.45
11008	"summer"	0.05	7.12	0	7.3	0	11.3	74.34	5.11
11008	"autumn"	0.05	8.15	0	9.62	0	12.9	87.59	10.64
11010	"winter"	0.05	8.36	0	10.67	0	10.22	639.18	11.79
11010	"spring"	0.02	9.25	0	9.45	0	12.76	95.43	12.41
11010	"summer"	0	7.09	0	6.8	0	11.6	160.06	10.1
11010	"autumn"	0.05	8.97	0	9.8	0	11.39	86.35	11.5
11012	"winter"	0.03	8.42	0	9.48	0	10.8	76.54	15.59
11012	"spring"	0.01	8.91	0	8.8	0	12.99	57.28	13.62
11012	"summer"	0.02	7	0	6.7	0	11.9	90.69	9.48
11012	"autumn"	0.02	8.81	0	8.8	0	12.53	89.35	13.36
11018	"winter"	0.05	8.43	0	11.25	0	10.63	69.11	18.73
11018	"spring"	0.05	8.6	0	9.7	0.1	12.71	81.53	9.36
11018	"summer"	0.05	7.03	0	7.45	0.1	11.65	177.37	5.75
11018	"autumn"	0.05	8.36	0	9.24	0	11.76	78.66	8.71
11019	"winter"	0.05	8.09	0	9.8	0	11.37	69.78	10.79
11019	"spring"	0.05	8.41	0	8.65	0.1	11.75	88.11	9.06
11019	"summer"	0.05	7.55	0	7.1	0.1	10.8	81.98	13.43
11019	"autumn"	0.05	9.21	0	9.93	0	12.1	300.02	13.68
11020	"winter"	0.05	8.76	0	13.19	0	10.17	55.32	5.92
11020	"spring"	0.05	7.86	0	11.12	0	12.5	88.88	5.04
11020	"summer"	0	6.24	0	8.28	0.1	11.37	63.76	3.13
11020	"autumn"	0.05	9.2	0	10.6	0	11.83	81.04	4.37
11021	"winter"	0.03	8.68	0	12.2	0	10.37	30.6	9.18
11021	"spring"	0.05	8.15	0	9.89	0	12.82	260.29	6.74
11021	"summer"	0.05	7.38	0.06	8.3	0.1	12.2	152.71	6.5
11021	"autumn"	0.01	9.38	0	10.7	0	12.5	52.73	8.83
11022	"winter"	0.05	9.08	0	9.7	0	11.62	44.86	13.97
11022	"spring"	0.05	9.12	0	8.99	0	11.8	56.99	17.87
11022	"summer"	0.05	7.43	0	6.62	0	11.22	90.43	15.23
11022	"autumn"	0.04	8.12	0	9	0	11.92	60.43	13.16
11024	"winter"	0.05	9.23	0	10.18	0	10.7	41.3	18.78
11024	"spring"	0.05	10.71	0	9.51	0.1	12.64	79.05	14.69
11024	"summer"	0.05	9.25	0	8.43	0.1	11.07	73.66	10.16
11024	"autumn"	0.05	10.74	0	10.53	0.1	12.15	128.48	24.8
11028	"winter"	0.05	8.27	0	10.5	0	10.19	34.22	13.13
11028	"spring"	0	8.95	0	9.86	0	13.18	123.75	10.8
11028	"summer"	0.03	6.98	0	6.6	0	11.9	109.51	7.84
11028	"autumn"	0.05	8.22	0	9.63	0	12.39	152.03	9.5
11030	"winter"	0.05	9.57	0	11.8	0	11	136.45	14.24
11030	"spring"	0.05	8.5	0	10.44	0.09	12.31	85.27	13.05
11030	"summer"	0.03	7.37	0	7.9	0.1	11.57	257.11	13.93
11030	"autumn"	0.05	8.78	0	11.2	0	12.52	124.77	15.53
11032	"winter"	0.02	8.91	0	10.84	0	10.69	83.07	13.39
11032	"spring"	0.05	7.79	0	9.3	0	11.5	76.4	15.52
11032	"summer"	0.05	6.85	0	7.58	0	11.15	118.16	10.3
11032	"autumn"	0.03	8.25	0	9.62	0	11.58	160.26	12.84
11034	"winter"	0.05	8.4	0	9.74	0	10.3	61.39	10.32
11034	"spring"	0.04	9.37	0	8.33	0	12	145.85	10.2
11034	"summer"	0.05	7.85	0	6.55	0	11.1	162.24	8.22
11034	"autumn"	0.03	8.89	0	8.73	0	11.56	61.69	10.89
11035	"winter"	0	9.14	0	9.54	0	11.02	145.66	14.86
11035	"spring"	0.03	9	0	8.3	0	12.3	147.97	12.59
11035	"summer"	0.03	7.1	0	6.83	0	11.24	134.55	8.9
11035	"autumn"	0.05	8.43	0	9.3	0	12.28	94.03	13.7
11036	"winter"	0.05	8.95	0	11.09	0	11.3	46.35	16.09
11036	"spring"	0.04	8.9	0	10.31	0	11.79	108.14	13.27
11036	"summer"	0.02	6.67	0	7.4	0	10.97	75.31	15.15
11036	"autumn"	0.05	7.93	0	10.3	0	11.5	153.04	14.5
11040	"winter"	0.05	9.7	0	10.27	0	11.37	82.93	14.18
11040	"spring"	0.05	8.59	0	9.27	0.1	12.38	33.32	14.45
11040	"summer"	0.05	6.9	0	6.9	0	11.03	58.96	10
11040	"autumn"	0.05	8.87	0	9.68	0	12.5	94.51	14.24
11051	"winter"	0.05	7.85	0	9.4	0	10	40.85	7.58
11051	"spring"	0.05	8.45	0	9.2	0	13.49	119.73	12.13
11051	"summer"	0.05	7.07	0	6.71	0.09	12.01	88.48	6.49
11051	"autumn"	0.05	9.27	0	10.16	0	12.97	141.77	7.01
11053	"winter"	0.05	8.31	0	10.89	0	9.6	100.73	7.15
11053	"spring"	0.05	8.68	0	9.28	0.1	13	100.81	5.41
11053	"summer"	0.05	6.63	0	7.25	0	11.35	71.12	2.95
11053	"autumn"	0	8.35	0	9.96	0	12.93	113.86	4.25
11055	"winter"	0.05	7.75	0	10.17	0	9.95	37.44	5.93
11055	"spring"	0.05	8.21	0	9.05	0	13.46	184.37	5.36
11055	"summer"	0.05	6.49	0	6.66	0.1	11.65	212.14	4.65
11055	"autumn"	0.05	8.39	0	8.6	0	12.23	166.28	6.03
11060	"winter"	0	7.2	0	8.46	0	9.34	54.15	3.72
11060	"spring"	0.05	8.69	0	8.7	0	13.1	66.28	4.27
11060	"summer"	0	7.05	0	6.3	0	11.34	122.86	3.06
11060	"autumn"	0	8.76	0	8.4	0	12.17	132.55	3.37
11070	"winter"	0.05	9.6	0.1	11.28	0	11.4	65.11	6.15
11070	"spring"	0.05	8.23	0.1	9.65	0.1	12.37	94.31	5.79
11070	"summer"	0	6.35	0	7.75	0.05	10.55	64.38	4.67
11070	"autumn"	0.05	9.09	0	10.5	0	12.17	82.54	8.11
11075	"winter"	0	9.23	0	10.96	0	10.69	79.28	7.39
11075	"spring"	0	8.05	0	9.9	0	12.03	85.96	6.85
11075	"summer"	0.02	6.42	0	7.1	0	10.5	91.15	4.92
11075	"autumn"	0	8.89	0	9.99	0	12.81	89.04	7.64
11078	"winter"	0.05	9.21	0	10.36	0	11.75	34.26	10.78
11078	"spring"	0.05	10.6	0	9.94	0.1	12.63	294.66	24.54
11078	"summer"	0.05	8.08	0	7.7	0	12.2	161.2	15.45
11078	"autumn"	0.02	10.05	0.1	10.58	0	13.02	308.62	10.71
11082	"winter"	0.05	9.6	0	11.03	0	11.9	55.69	13.8
11082	"spring"	0.05	9.09	0	10.43	0	12.5	74.04	10.56
11082	"summer"	0.05	6.8	0	7.69	0.1	10.9	67.48	11.3
11082	"autumn"	0.05	8.91	0	10.42	0	11.89	82.24	10.24
11101	"winter"	0.03	7.13	0	7.71	0	10	95.37	7.29
11101	"spring"	0.05	9.61	0	9.29	0	12.47	157.63	6.63
11101	"summer"	0.03	6.75	0	6.41	0	10.5	184.32	6
11101	"autumn"	0.01	8.53	0	8.61	0	11.9	158.23	9.54
11105	"winter"	0	8.51	0	9.9	0	11.81	56.22	9.71
11105	"spring"	0	9.54	0	9.71	0	14	106.06	9.09
11105	"summer"	0	7.11	0	6.67	0	11.63	162.89	8.63
11105	"autumn"	0.02	9.44	0	10.56	0	12.59	63.48	8.25
11110	"winter"	0.05	9.25	0	10.06	0	10.7	83.79	21.16
11110	"spring"	0.05	9.01	0	9.32	0	11.38	53.52	18.61
11110	"summer"	0.05	8.55	0	8.18	0	10.8	56.43	10.88
11110	"autumn"	0.05	10.85	0	10.03	0.1	12.72	85.69	20.31
11112	"winter"	0.05	7.19	0	8.5	0	9.2	52.49	8.34
11112	"spring"	0	8.54	0	8	0	12.87	51.61	7.9
11112	"summer"	0.05	7.12	0	6.39	0	12.2	42.45	4.79
11112	"autumn"	0	8.74	0	9.23	0	12.1	44.53	11.74
11116	"winter"	0.05	9.02	0	11.38	0	10.51	63.7	7.99
11116	"spring"	0.05	8.75	0	9.86	0	13.36	59.03	9.92
11116	"summer"	0	7.36	0	6.56	0	11.64	320.6	17.72
11116	"autumn"	0	9.43	0	11.25	0	12.82	126.56	9.78
11120	"winter"	0	7.61	0	9.58	0	10.1	227.76	10.06
11120	"spring"	0.03	9.69	0	10.2	0	12.75	173.31	7.75
11120	"summer"	0.05	6.9	0	6.7	0	12.1	136.52	7.54
11120	"autumn"	0	9.7	0	11.43	0	12.25	88.33	9.42
11126	"winter"	0.05	9.13	0	10.4	0	10.4	117.74	32.62
11126	"spring"	0.05	9.7	0	9.67	0	11.18	200.07	30.45
11126	"summer"	0.05	7.95	0	7.9	0	10.1	52.43	27.86
11126	"autumn"	0	10.26	0	10.2	0	10.87	145.11	36.08
11127	"winter"	0.05	8.74	0	10.4	0	10.28	137.71	12.53
11127	"spring"	0.05	8.71	0	9.2	0	10.87	273.3	7.25
11127	"summer"	0	7.63	0	7.2	0	10.9	70.83	7.57
11127	"autumn"	0.05	10.4	0	9.07	0.1	12.57	173.47	10.29
11130	"winter"	0.05	7.25	0	8.9	0	9.3	87.92	12.7
11130	"spring"	0.05	8.9	0	8.39	0.01	14.08	119.58	8.61
11130	"summer"	0.03	7.3	0	6.28	0.06	12.4	168.84	7.25
11130	"autumn"	0.05	9.08	0	8.57	0	12.44	170.51	10.57
11136	"winter"	0.04	7.62	0	9.3	0	10.46	115	10.21
11136	"spring"	0.05	9.05	0	9.47	0.1	13.14	52.27	8.31
11136	"summer"	0.03	7.67	0	6.9	0	13.01	93.89	6.83
11136	"autumn"	0.05	9.75	0	9.7	0	12.25	74.72	12.41
11138	"winter"	0.05	9.45	0	10.3	0	11.62	102.21	25
11138	"spring"	0.03	9.54	0	10.1	0	11	87.82	27.11
11138	"summer"	0.05	8.25	0	8.49	0	10.1	124.29	17.84
11138	"autumn"	0	10.96	0	10.13	0	11.78	118.44	22.46
11140	"winter"	0.05	7.2	0	8.89	0	9.7	100.89	13.26
11140	"spring"	0.05	9.11	0	8.96	0	14.42	88.33	10.62
11140	"summer"	0	7.2	0	6.56	0	13.1	212.99	7.14
11140	"autumn"	0.05	8.87	0	9.76	0	12.6	107.67	6.88
11141	"winter"	0	7.25	0	8.87	0	9.22	63.89	5.04
11141	"spring"	0.05	7.94	0	8.34	0.1	14.31	51.3	6
11141	"summer"	0.01	7.2	0	6.3	0	13	113.66	4.78
11141	"autumn"	0	8.73	0	9.79	0	12.08	54.12	4.3
11142	"winter"	0	7.48	0	9	0	10.05	38.5	2.63
11142	"spring"	0.05	7.97	0.07	8.53	0	13.28	79.58	4.34
11142	"summer"	0	7.62	0	6.21	0.1	12.96	71.43	2.57
11142	"autumn"	0	10.16	0	10.37	0	12.58	54.71	3.13
11144	"winter"	0.03	7.95	0	10.4	0	10.28	88.48	6.26
11144	"spring"	0.05	8.55	0	8.97	0	13.5	52.01	18.25
11144	"summer"	0	7.67	0	6.29	0.1	13.59	242.95	4.15
11144	"autumn"	0	9.05	0	8.82	0	13.45	73.26	11.8
11146	"winter"	0.05	9.3	0	11.73	0	11.04	48.09	26.52
11146	"spring"	0.03	9.08	0	10.28	0	11.13	110	26.93
11146	"summer"	0.03	7.45	0	8.1	0	8.18	67.89	23.98
11146	"autumn"	0.03	9.95	0	10.05	0	10.98	161.8	23.89
11147	"winter"	0.05	8.32	0	11	0	8.89	127.89	5.7
11147	"spring"	0.05	8.39	0	10.7	0.1	13.06	33.95	6.51
11147	"summer"	0.05	7.85	0	7	0.1	13.89	67.18	4.71
11147	"autumn"	0	10.28	0	10.1	0	13.96	68.23	6.35
11148	"winter"	0.05	10.57	0	14.66	0	11.52	64.6	14.21
11148	"spring"	0.05	7.97	0	11.16	0	11.5	141.43	10.8
11148	"summer"	0	6.3	0	8.2	0	11.41	59.44	15.16
11148	"autumn"	0.05	9.59	0	10.97	0	11.62	246.48	34.04
11149	"winter"	0.05	8.16	0	9.4	0.1	10.2	61.03	10.97
11149	"spring"	0.03	9.44	0	8.4	0.1	12.98	39.93	11.13
11149	"summer"	0.05	8.74	0	6.9	0.1	12.5	61.81	10.35
11149	"autumn"	0.05	11.07	0	10.32	0	13.15	75.81	9.26
11150	"winter"	0.05	8.45	0	11	0	10.6	101.68	9.57
11150	"spring"	0.05	9.75	0	9.5	0	13.9	168.32	9.08
11150	"summer"	0.03	7.55	0	6.9	0	12.7	185.87	6.38
11150	"autumn"	0.05	9.61	0	11.2	0	12.58	115.68	7.56
11152	"winter"	0	8.1	0	10.69	0	10.29	80.62	14.64
11152	"spring"	0.05	8.86	0	9.3	0.1	13.1	95.43	14.6
11152	"summer"	0.05	7.31	0	6.11	0	11.6	163.53	11.33
11152	"autumn"	0.02	8.83	0	9.06	0	12.05	247.24	13.45
11153	"winter"	0	7.65	0	9	0	9.71	150.25	37.56
11153	"spring"	0.05	9.75	0	8.84	0	14.02	113.11	8.53
11153	"summer"	0	7.21	0	6.6	0	12.28	242.02	5.54
11153	"autumn"	0.05	9.88	0	10.01	0	11.81	102.05	13.53
11154	"winter"	0.03	7.99	0	9.99	0	10.87	57.5	8.18
11154	"spring"	0.05	8.71	0	9.07	0.07	13.68	372.15	6.2
11154	"summer"	0.05	6.71	0	6.16	0	11.9	167.59	5.25
11154	"autumn"	0.05	9.34	0	9.4	0	11.99	71.55	6.61
11155	"winter"	0.05	9.84	0.06	10.45	0	12.1	130.19	25.84
11155	"spring"	0.05	10.77	0	10.59	0	12.52	127.68	21.32
11155	"summer"	0.05	9.55	0	8.53	0	12.2	175.47	29.42
11155	"autumn"	0.05	11.43	0	10.57	0.06	13.53	130.81	24.4
11157	"winter"	0.05	9.84	0	13	0	10.72	89.88	10.87
11157	"spring"	0	9.49	0	10.94	0.06	13.68	79.3	9.15
11157	"summer"	0	6.55	0	8	0.06	12.37	84.95	8.84
11157	"autumn"	0.05	9.07	0	11.5	0	13.53	162.7	8.79
11165	"winter"	0.05	9.87	0	13.27	0	10.8	49.3	10.61
11165	"spring"	0.05	8.75	0	10.4	0	11.93	254.29	9.52
11165	"summer"	0.03	6.15	0	8	0	11.39	91.9	6.84
11165	"autumn"	0.03	8.92	0	12.14	0	11.97	73.13	8.93
11170	"winter"	0.05	10.02	0	14.31	0	11.7	95.73	5.91
11170	"spring"	0.01	7.94	0.1	10.57	0.1	13.36	229.27	5.67
11170	"summer"	0.05	6.46	0	7.1	0.1	12.49	663.35	5.02
11170	"autumn"	0	9.53	0	11.2	0	12.93	254.89	5.77
11171	"winter"	0.05	8.8	0	13.1	0.1	10.2	100.48	10.98
11171	"spring"	0.02	8.83	0	10.46	0	13.33	171.1	11.33
11171	"summer"	0.05	8.08	0	7.7	0	12.05	131.61	7.65
11171	"autumn"	0	9.28	0	10.96	0	13	216.49	13.12
11172	"winter"	0.05	8.9	0	12.3	0	9.91	58.14	12.75
11172	"spring"	0.05	9	0	10.9	0	13.22	137.68	14.8
11172	"summer"	0.03	7.68	0	8	0.1	13	144.98	12.58
11172	"autumn"	0.05	8.44	0	10.61	0.1	12.39	61.36	14.27
11174	"winter"	0.05	8.05	0	10.61	0	9.1	62.6	8.3
11174	"spring"	0.03	8.19	0	10	0	11.8	44.63	5.87
11174	"summer"	0.05	6.36	0	7.21	0.03	12	53.64	5.66
11174	"autumn"	0.03	9.07	0	10.81	0	12	250.73	9.81
11175	"winter"	0.05	7.8	0	8.43	0	9.37	26.9	4.95
11175	"spring"	0.05	7.45	0	8.39	0.1	12.84	44.13	4.23
11175	"summer"	0.05	6.16	0	6.73	0	10.92	56.83	2.76
11175	"autumn"	0.05	9.67	0	10.17	0	12.77	265.98	4.06
11180	"winter"	0.05	9.72	0	10.28	0	12.39	86.98	23.75
11180	"spring"	0.05	11.31	0	10.7	0	12.61	179.89	20.86
11180	"summer"	0.05	9.1	0	8.6	0	11.6	241.71	16.71
11180	"autumn"	0.05	10.81	0	10.48	0	13.42	84.28	20.21
11182	"winter"	0.05	10.56	0	13.33	0	11.77	60.62	22.11
11182	"spring"	0.05	8.75	0.1	11.78	0	12.42	80.3	13.25
11182	"summer"	0.04	6.78	0	8.34	0.02	11	50.75	11.85
11182	"autumn"	0.03	8.79	0	11.8	0	12.49	98.98	13.65
11185	"winter"	0.05	8.66	0	10.9	0	11	51.73	14.68
11185	"spring"	0.05	9.32	0	8.72	0	11.86	170.04	10.82
11185	"summer"	0.05	7.17	0	7.1	0	9.18	93.61	6.31
11185	"autumn"	0	9.68	0	9.7	0	11.95	195.24	8.95
11190	"winter"	0.04	8.7	0	9.57	0	11.62	52.58	16.97
11190	"spring"	0.05	8.02	0	8.4	0	12.13	67.57	13.09
11190	"summer"	0.05	7.14	0	6.6	0	11.2	106.26	12.52
11190	"autumn"	0.02	8.06	0	9.31	0	12.42	141.58	12.64
11192	"winter"	0.05	9.36	0	11.87	0	11.19	30.74	8.99
11192	"spring"	0.05	7.83	0.1	10.8	0	12.29	60.37	11.96
11192	"summer"	0	6.06	0	7.8	0	9.83	161.1	10.46
11192	"autumn"	0	8.54	0	10.31	0	12.34	102.56	9.09
11194	"winter"	0.05	7.84	0	10.1	0	10.46	61.95	17.22
11194	"spring"	0.03	8.3	0	8.08	0.07	11.8	45	11.33
11194	"summer"	0.05	7.25	0	7.07	0	11.72	213.06	9.9
11194	"autumn"	0.05	8.85	0	8.73	0	13.12	41.74	10.93
11204	"winter"	0.05	8.41	0	10.7	0	10	194.62	7.8
11204	"spring"	0.04	8.35	0	9.74	0	12.41	69.42	10.22
